date,frequency,cases,objectid2,recovered,dailyrecovered,totaldeaths,dailydeaths,totaltested,dailytested,totalactive,dailyactive,totalhospitalized,dailyhospitalized,totalicu,dailyicu,retrieved_at
1587988800000,1597,48500,98,18281,947,2707,147,762226,27402,27512,503,2704,42,519,-18,2020-04-28 21:15:55
1588075200000,1526,50026,99,19244,963,2859,152,784850,22624,27923,411,2790,86,523,4,2020-04-28 21:15:55
1579953600000,1,1,1,0,0,0,0,0,0,1,1,,,,,2020-04-28 14:16:15
1580040000000,0,1,2,0,0,0,0,0,0,1,0,,,,,2020-04-28 14:16:15
1580126400000,1,2,3,0,0,0,0,0,0,2,1,,,,,2020-04-28 14:16:15
1580212800000,1,3,4,0,0,0,0,0,0,3,1,,,,,2020-04-28 14:16:15
1580299200000,0,3,5,0,0,0,0,0,0,3,0,,,,,2020-04-28 14:16:15
1580385600000,0,3,6,0,0,0,0,0,0,3,0,,,,,2020-04-28 14:16:15
1580472000000,1,4,7,0,0,0,0,0,0,4,1,,,,,2020-04-28 14:16:15
1580558400000,0,4,8,0,0,0,0,0,0,4,0,,,,,2020-04-28 14:16:15
1580644800000,0,4,9,0,0,0,0,0,0,4,0,,,,,2020-04-28 14:16:15
1580731200000,0,4,10,0,0,0,0,0,0,4,0,,,,,2020-04-28 14:16:15
1580817600000,1,5,11,0,0,0,0,0,0,5,1,,,,,2020-04-28 14:16:15
1580904000000,0,5,12,0,0,0,0,0,0,5,0,,,,,2020-04-28 14:16:15
1580990400000,2,7,13,0,0,0,0,0,0,7,2,,,,,2020-04-28 14:16:15
1581076800000,0,7,14,0,0,0,0,0,0,7,0,,,,,2020-04-28 14:16:15
1581163200000,0,7,15,0,0,0,0,0,0,7,0,,,,,2020-04-28 14:16:15
1581249600000,0,7,16,0,0,0,0,0,0,7,0,,,,,2020-04-28 14:16:15
1581336000000,0,7,17,0,0,0,0,0,0,7,0,,,,,2020-04-28 14:16:15
1581422400000,0,7,18,0,0,0,0,0,0,7,0,,,,,2020-04-28 14:16:15
1581508800000,0,7,19,1,1,0,0,0,0,6,0,,,,,2020-04-28 14:16:15
1581595200000,0,7,20,1,0,0,0,0,0,6,0,,,,,2020-04-28 14:16:15
1581681600000,1,8,21,1,0,0,0,0,0,7,1,,,,,2020-04-28 14:16:15
1581768000000,0,8,22,1,0,0,0,0,0,7,0,,,,,2020-04-28 14:16:15
1581854400000,0,8,23,1,0,0,0,0,0,7,0,,,,,2020-04-28 14:16:15
1581940800000,0,8,24,1,0,0,0,0,0,7,0,,,,,2020-04-28 14:16:15
1582027200000,0,8,25,1,0,0,0,0,0,7,0,,,,,2020-04-28 14:16:15
1582113600000,0,8,26,2,1,0,0,0,0,6,0,,,,,2020-04-28 14:16:15
1582200000000,1,9,27,3,1,0,0,0,0,6,1,,,,,2020-04-28 14:16:15
1582286400000,0,9,28,4,1,0,0,0,0,5,0,,,,,2020-04-28 14:16:15
1582372800000,0,9,29,4,0,0,0,0,0,5,0,,,,,2020-04-28 14:16:15
1582459200000,1,10,30,4,0,0,0,0,0,6,1,,,,,2020-04-28 14:16:15
1582545600000,1,11,31,4,0,0,0,0,0,7,1,,,,,2020-04-28 14:16:15
1582632000000,0,11,32,7,3,0,0,0,0,4,-3,,,,,2020-04-28 14:16:15
1582718400000,1,12,33,7,0,0,0,0,0,5,1,,,,,2020-04-28 14:16:15
1582804800000,2,14,34,7,0,0,0,0,0,7,2,,,,,2020-04-28 14:16:15
1582891200000,2,16,35,7,0,0,0,0,0,9,2,,,,,2020-04-28 14:16:15
1582977600000,4,20,36,7,0,0,0,0,0,13,4,,,,,2020-04-28 14:16:15
1583064000000,4,24,37,7,0,0,0,0,0,17,4,,,,,2020-04-28 14:16:15
1583150400000,0,24,38,7,0,0,0,0,0,17,0,,,,,2020-04-28 14:16:15
1583236800000,9,33,39,7,0,0,0,0,0,26,9,,,,,2020-04-28 14:16:15
1583323200000,1,34,40,7,0,0,0,0,0,27,1,,,,,2020-04-28 14:16:15
1583409600000,12,46,41,8,1,0,0,0,0,38,11,,,,,2020-04-28 14:16:15
1583496000000,8,54,42,8,0,0,0,0,0,46,8,,,,,2020-04-28 14:16:15
1583582400000,6,60,43,8,0,0,0,0,0,52,6,,,,,2020-04-28 14:16:15
1583668800000,7,67,44,8,0,1,1,0,0,58,7,,,,,2020-04-28 14:16:15
1583755200000,19,86,45,9,1,1,0,0,0,76,18,,,,,2020-04-28 14:16:15
1583841600000,9,95,46,9,0,1,0,0,0,85,9,,,,,2020-04-28 14:16:15
1583928000000,21,116,47,9,0,2,1,0,0,105,20,,,,,2020-04-28 14:16:15
1584014400000,40,156,48,9,0,2,0,0,0,145,40,,,,,2020-04-28 14:16:15
1584100800000,42,198,49,10,1,2,0,0,0,186,41,,,,,2020-04-28 14:16:15
1584187200000,59,257,50,10,0,2,0,0,0,245,59,,,,,2020-04-28 14:16:15
1584273600000,84,341,51,10,0,2,0,23752,23752,329,84,,,,,2020-04-28 14:16:15
1584360000000,100,441,52,10,0,5,3,37878,14126,426,97,,,,,2020-04-28 14:16:15
1584446400000,156,597,53,10,0,8,3,43611,5733,579,153,,,,,2020-04-28 14:16:15
1584532800000,130,727,54,11,1,9,1,51436,7825,707,128,,,,,2020-04-28 14:16:15
1584619200000,146,873,55,13,2,12,3,59670,8234,848,141,,,,,2020-04-28 14:16:15
1584705600000,214,1087,56,15,2,13,1,78525,18855,1059,211,,,,,2020-04-28 14:16:15
1584792000000,244,1331,57,16,1,18,5,91741,13216,1297,238,,,,,2020-04-28 14:16:15
1584878400000,140,1471,58,18,2,21,3,106162,14421,1432,135,,,,,2020-04-28 14:16:15
1584964800000,620,2091,59,112,94,24,3,114205,8043,1955,523,,,,,2020-04-28 14:16:15
1585051200000,728,2819,60,186,74,27,3,124345,10140,2606,651,,,,,2020-04-28 14:16:15
1585137600000,590,3409,61,197,11,35,8,152135,27790,3177,571,,,,,2020-04-28 14:16:15
1585224000000,634,4043,62,228,31,39,4,166788,14653,3776,599,,,,,2020-04-28 14:16:15
1585310400000,714,4757,63,354,126,55,16,180746,13958,4348,572,,,,,2020-04-28 14:16:15
1585396800000,898,5655,64,501,147,60,5,202458,21712,5093,745,,,,,2020-04-28 14:16:15
1585483200000,665,6320,65,585,84,62,2,219772,17314,5669,576,,,,,2020-04-28 14:16:15
1585569600000,1128,7448,66,1114,529,89,27,233949,14177,6244,575,,,,,2020-04-28 14:16:15
1585656000000,1143,8591,67,1297,183,101,12,250628,16679,7168,924,,,,,2020-04-28 14:16:15
1585742400000,1140,9731,68,1667,370,111,10,268290,17662,8378,1211,,,,,2020-04-28 14:16:15
1585828800000,1552,11283,69,1971,304,138,27,286155,17865,9637,1259,,,,,2020-04-28 14:16:15
1585915200000,1266,12549,70,2323,352,187,49,307904,21749,10434,799,,,,,2020-04-28 14:16:15
1586001600000,1469,14018,71,2735,412,233,46,324793,16889,11402,968,,,,,2020-04-28 14:16:15
1586088000000,1494,15512,72,3100,365,280,47,336472,11679,12513,1111,,,,,2020-04-28 14:16:15
1586174400000,1155,16667,73,3616,516,323,43,349677,13205,13198,685,,,,,2020-04-28 14:16:15
1586260800000,1230,17897,74,4050,434,381,58,360896,11219,14099,902,,,,,2020-04-28 14:16:15
1586347200000,1394,19291,75,4653,603,435,54,374741,13845,14732,633,,,,,2020-04-28 14:16:15
1586433600000,1474,20765,76,5039,386,505,70,386687,11946,15221,1055,1765,1765,789,789,2020-04-28 14:16:15
1586520000000,1383,22148,79,5905,866,569,64,403747,16069,15674,453,1862,97,777,-12,2020-04-28 14:16:15
1586606400000,1170,23318,80,6663,758,653,84,416439,12683,16002,328,1928,66,796,19,2020-04-28 14:16:15
1586692800000,1065,24383,81,7185,522,717,64,430667,14228,16481,479,2024,96,786,-10,2020-04-28 14:16:15
1586779200000,1297,25680,83,7771,586,780,63,447827,17160,17129,648,2105,81,807,21,2020-04-28 14:16:15
1586865600000,1383,27063,84,8247,476,903,123,467637,19810,17913,784,2199,94,591,-216,2020-04-28 14:16:15
1586952000000,1316,28379,85,8992,745,1010,107,484574,16937,18377,464,2060,-139,580,-11,2020-04-28 14:16:15
1587038400000,1727,30106,86,9742,750,1195,185,505643,21069,19169,792,2024,-36,541,-39,2020-04-28 14:16:15
1587124800000,1821,31927,87,10556,814,1310,115,528797,23154,20061,892,2120,96,533,-8,2020-04-28 14:16:15
1587211200000,1456,33383,88,11220,664,1470,160,550361,21564,20693,632,2164,44,592,59,2020-04-28 14:16:15
1587297600000,1673,35056,89,11856,636,1587,117,572037,21676,21613,920,2117,-47,514,-78,2020-04-28 14:16:15
1587384000000,1775,36831,91,12599,743,1690,103,594747,22710,22542,929,2175,58,524,10,2020-04-28 14:16:15
1587470400000,1591,38422,92,13201,602,1834,144,614340,19593,23387,845,2272,97,531,7,2020-04-28 14:16:15
1587556800000,1768,40190,93,13999,798,1974,140,640292,25952,24217,830,2362,90,516,-15,2020-04-28 14:16:15
1587643200000,1920,42110,94,14774,775,2147,173,663423,23131,25189,972,2506,144,512,-4,2020-04-28 14:16:15
1587729600000,1778,43888,95,15554,780,2302,155,687931,24508,26032,843,2574,68,540,28,2020-04-28 14:16:15
1587816000000,1466,45354,96,16438,884,2465,163,711248,23317,26451,419,2637,63,530,-10,2020-04-28 14:16:15
1587902400000,1541,46895,97,17334,896,2560,95,734824,23576,27001,550,2662,25,537,7,2020-04-28 14:16:15
1587988800000,1597,48500,98,18281,947,2707,147,762226,27402,27512,503,2704,42,519,-18,2020-04-28 14:16:15
1579953600000,1,1,1,0,0,0,0,0,0,1,1,,,,,2020-04-28 07:16:04
1580040000000,0,1,2,0,0,0,0,0,0,1,0,,,,,2020-04-28 07:16:04
1580126400000,1,2,3,0,0,0,0,0,0,2,1,,,,,2020-04-28 07:16:04
1580212800000,1,3,4,0,0,0,0,0,0,3,1,,,,,2020-04-28 07:16:04
1580299200000,0,3,5,0,0,0,0,0,0,3,0,,,,,2020-04-28 07:16:04
1580385600000,0,3,6,0,0,0,0,0,0,3,0,,,,,2020-04-28 07:16:04
1580472000000,1,4,7,0,0,0,0,0,0,4,1,,,,,2020-04-28 07:16:04
1580558400000,0,4,8,0,0,0,0,0,0,4,0,,,,,2020-04-28 07:16:04
1580644800000,0,4,9,0,0,0,0,0,0,4,0,,,,,2020-04-28 07:16:04
1580731200000,0,4,10,0,0,0,0,0,0,4,0,,,,,2020-04-28 07:16:04
1580817600000,1,5,11,0,0,0,0,0,0,5,1,,,,,2020-04-28 07:16:04
1580904000000,0,5,12,0,0,0,0,0,0,5,0,,,,,2020-04-28 07:16:04
1580990400000,2,7,13,0,0,0,0,0,0,7,2,,,,,2020-04-28 07:16:04
1581076800000,0,7,14,0,0,0,0,0,0,7,0,,,,,2020-04-28 07:16:04
1581163200000,0,7,15,0,0,0,0,0,0,7,0,,,,,2020-04-28 07:16:04
1581249600000,0,7,16,0,0,0,0,0,0,7,0,,,,,2020-04-28 07:16:04
1581336000000,0,7,17,0,0,0,0,0,0,7,0,,,,,2020-04-28 07:16:04
1581422400000,0,7,18,0,0,0,0,0,0,7,0,,,,,2020-04-28 07:16:04
1581508800000,0,7,19,1,1,0,0,0,0,6,0,,,,,2020-04-28 07:16:04
1581595200000,0,7,20,1,0,0,0,0,0,6,0,,,,,2020-04-28 07:16:04
1581681600000,1,8,21,1,0,0,0,0,0,7,1,,,,,2020-04-28 07:16:04
1581768000000,0,8,22,1,0,0,0,0,0,7,0,,,,,2020-04-28 07:16:04
1581854400000,0,8,23,1,0,0,0,0,0,7,0,,,,,2020-04-28 07:16:04
1581940800000,0,8,24,1,0,0,0,0,0,7,0,,,,,2020-04-28 07:16:04
1582027200000,0,8,25,1,0,0,0,0,0,7,0,,,,,2020-04-28 07:16:04
1582113600000,0,8,26,2,1,0,0,0,0,6,0,,,,,2020-04-28 07:16:04
1582200000000,1,9,27,3,1,0,0,0,0,6,1,,,,,2020-04-28 07:16:04
1582286400000,0,9,28,4,1,0,0,0,0,5,0,,,,,2020-04-28 07:16:04
1582372800000,0,9,29,4,0,0,0,0,0,5,0,,,,,2020-04-28 07:16:04
1582459200000,1,10,30,4,0,0,0,0,0,6,1,,,,,2020-04-28 07:16:04
1582545600000,1,11,31,4,0,0,0,0,0,7,1,,,,,2020-04-28 07:16:04
1582632000000,0,11,32,7,3,0,0,0,0,4,-3,,,,,2020-04-28 07:16:04
1582718400000,1,12,33,7,0,0,0,0,0,5,1,,,,,2020-04-28 07:16:04
1582804800000,2,14,34,7,0,0,0,0,0,7,2,,,,,2020-04-28 07:16:04
1582891200000,2,16,35,7,0,0,0,0,0,9,2,,,,,2020-04-28 07:16:04
1582977600000,4,20,36,7,0,0,0,0,0,13,4,,,,,2020-04-28 07:16:04
1583064000000,4,24,37,7,0,0,0,0,0,17,4,,,,,2020-04-28 07:16:04
1583150400000,0,24,38,7,0,0,0,0,0,17,0,,,,,2020-04-28 07:16:04
1583236800000,9,33,39,7,0,0,0,0,0,26,9,,,,,2020-04-28 07:16:04
1583323200000,1,34,40,7,0,0,0,0,0,27,1,,,,,2020-04-28 07:16:04
1583409600000,12,46,41,8,1,0,0,0,0,38,11,,,,,2020-04-28 07:16:04
1583496000000,8,54,42,8,0,0,0,0,0,46,8,,,,,2020-04-28 07:16:04
1583582400000,6,60,43,8,0,0,0,0,0,52,6,,,,,2020-04-28 07:16:04
1583668800000,7,67,44,8,0,1,1,0,0,58,7,,,,,2020-04-28 07:16:04
1583755200000,19,86,45,9,1,1,0,0,0,76,18,,,,,2020-04-28 07:16:04
1583841600000,9,95,46,9,0,1,0,0,0,85,9,,,,,2020-04-28 07:16:04
1583928000000,21,116,47,9,0,2,1,0,0,105,20,,,,,2020-04-28 07:16:04
1584014400000,40,156,48,9,0,2,0,0,0,145,40,,,,,2020-04-28 07:16:04
1584100800000,42,198,49,10,1,2,0,0,0,186,41,,,,,2020-04-28 07:16:04
1584187200000,59,257,50,10,0,2,0,0,0,245,59,,,,,2020-04-28 07:16:04
1584273600000,84,341,51,10,0,2,0,23752,23752,329,84,,,,,2020-04-28 07:16:04
1584360000000,100,441,52,10,0,5,3,37878,14126,426,97,,,,,2020-04-28 07:16:04
1584446400000,156,597,53,10,0,8,3,43611,5733,579,153,,,,,2020-04-28 07:16:04
1584532800000,130,727,54,11,1,9,1,51436,7825,707,128,,,,,2020-04-28 07:16:04
1584619200000,146,873,55,13,2,12,3,59670,8234,848,141,,,,,2020-04-28 07:16:04
1584705600000,214,1087,56,15,2,13,1,78525,18855,1059,211,,,,,2020-04-28 07:16:04
1584792000000,244,1331,57,16,1,18,5,91741,13216,1297,238,,,,,2020-04-28 07:16:04
1584878400000,140,1471,58,18,2,21,3,106162,14421,1432,135,,,,,2020-04-28 07:16:04
1584964800000,620,2091,59,112,94,24,3,114205,8043,1955,523,,,,,2020-04-28 07:16:04
1585051200000,728,2819,60,186,74,27,3,124345,10140,2606,651,,,,,2020-04-28 07:16:04
1585137600000,590,3409,61,197,11,35,8,152135,27790,3177,571,,,,,2020-04-28 07:16:04
1585224000000,634,4043,62,228,31,39,4,166788,14653,3776,599,,,,,2020-04-28 07:16:04
1585310400000,714,4757,63,354,126,55,16,180746,13958,4348,572,,,,,2020-04-28 07:16:04
1585396800000,898,5655,64,501,147,60,5,202458,21712,5093,745,,,,,2020-04-28 07:16:04
1585483200000,665,6320,65,585,84,62,2,219772,17314,5669,576,,,,,2020-04-28 07:16:04
1585569600000,1128,7448,66,1114,529,89,27,233949,14177,6244,575,,,,,2020-04-28 07:16:04
1585656000000,1143,8591,67,1297,183,101,12,250628,16679,7168,924,,,,,2020-04-28 07:16:04
1585742400000,1140,9731,68,1667,370,111,10,268290,17662,8378,1211,,,,,2020-04-28 07:16:04
1585828800000,1552,11283,69,1971,304,138,27,286155,17865,9637,1259,,,,,2020-04-28 07:16:04
1585915200000,1266,12549,70,2323,352,187,49,307904,21749,10434,799,,,,,2020-04-28 07:16:04
1586001600000,1469,14018,71,2735,412,233,46,324793,16889,11402,968,,,,,2020-04-28 07:16:04
1586088000000,1494,15512,72,3100,365,280,47,336472,11679,12513,1111,,,,,2020-04-28 07:16:04
1586174400000,1155,16667,73,3616,516,323,43,349677,13205,13198,685,,,,,2020-04-28 07:16:04
1586260800000,1230,17897,74,4050,434,381,58,360896,11219,14099,902,,,,,2020-04-28 07:16:04
1586347200000,1394,19291,75,4653,603,435,54,374741,13845,14732,633,,,,,2020-04-28 07:16:04
1586433600000,1474,20765,76,5039,386,505,70,386687,11946,15221,1055,1765,1765,789,789,2020-04-28 07:16:04
1586520000000,1383,22148,79,5905,866,569,64,403747,16069,15674,453,1862,97,777,-12,2020-04-28 07:16:04
1586606400000,1170,23318,80,6663,758,653,84,416439,12683,16002,328,1928,66,796,19,2020-04-28 07:16:04
1586692800000,1065,24383,81,7185,522,717,64,430667,14228,16481,479,2024,96,786,-10,2020-04-28 07:16:04
1586779200000,1297,25680,83,7771,586,780,63,447827,17160,17129,648,2105,81,807,21,2020-04-28 07:16:04
1586865600000,1383,27063,84,8247,476,903,123,467637,19810,17913,784,2199,94,591,-216,2020-04-28 07:16:04
1586952000000,1316,28379,85,8992,745,1010,107,484574,16937,18377,464,2060,-139,580,-11,2020-04-28 07:16:04
1587038400000,1727,30106,86,9742,750,1195,185,505643,21069,19169,792,2024,-36,541,-39,2020-04-28 07:16:04
1587124800000,1821,31927,87,10556,814,1310,115,528797,23154,20061,892,2120,96,533,-8,2020-04-28 07:16:04
1587211200000,1456,33383,88,11220,664,1470,160,550361,21564,20693,632,2164,44,592,59,2020-04-28 07:16:04
1587297600000,1673,35056,89,11856,636,1587,117,572037,21676,21613,920,2117,-47,514,-78,2020-04-28 07:16:04
1587384000000,1775,36831,91,12599,743,1690,103,594747,22710,22542,929,2175,58,524,10,2020-04-28 07:16:04
1587470400000,1591,38422,92,13201,602,1834,144,614340,19593,23387,845,2272,97,531,7,2020-04-28 07:16:04
1587556800000,1768,40190,93,13999,798,1974,140,640292,25952,24217,830,2362,90,516,-15,2020-04-28 07:16:04
1587643200000,1920,42110,94,14774,775,2147,173,663423,23131,25189,972,2506,144,512,-4,2020-04-28 07:16:04
1587729600000,1778,43888,95,15554,780,2302,155,687931,24508,26032,843,2574,68,540,28,2020-04-28 07:16:04
1587816000000,1466,45354,96,16438,884,2465,163,711248,23317,26451,419,2637,63,530,-10,2020-04-28 07:16:04
1587902400000,1541,46895,97,17334,896,2560,95,734824,23576,27001,550,2662,25,537,7,2020-04-28 07:16:04
1587988800000,1597,48500,98,18281,947,2707,147,762226,27402,27512,503,2704,42,519,-18,2020-04-28 07:16:04
1579953600000,1,1,1,0,0,0,0,0,0,1,1,,,,,2020-04-27 21:16:06
1580040000000,0,1,2,0,0,0,0,0,0,1,0,,,,,2020-04-27 21:16:06
1580126400000,1,2,3,0,0,0,0,0,0,2,1,,,,,2020-04-27 21:16:06
1580212800000,1,3,4,0,0,0,0,0,0,3,1,,,,,2020-04-27 21:16:06
1580299200000,0,3,5,0,0,0,0,0,0,3,0,,,,,2020-04-27 21:16:06
1580385600000,0,3,6,0,0,0,0,0,0,3,0,,,,,2020-04-27 21:16:06
1580472000000,1,4,7,0,0,0,0,0,0,4,1,,,,,2020-04-27 21:16:06
1580558400000,0,4,8,0,0,0,0,0,0,4,0,,,,,2020-04-27 21:16:06
1580644800000,0,4,9,0,0,0,0,0,0,4,0,,,,,2020-04-27 21:16:06
1580731200000,0,4,10,0,0,0,0,0,0,4,0,,,,,2020-04-27 21:16:06
1580817600000,1,5,11,0,0,0,0,0,0,5,1,,,,,2020-04-27 21:16:06
1580904000000,0,5,12,0,0,0,0,0,0,5,0,,,,,2020-04-27 21:16:06
1580990400000,2,7,13,0,0,0,0,0,0,7,2,,,,,2020-04-27 21:16:06
1581076800000,0,7,14,0,0,0,0,0,0,7,0,,,,,2020-04-27 21:16:06
1581163200000,0,7,15,0,0,0,0,0,0,7,0,,,,,2020-04-27 21:16:06
1581249600000,0,7,16,0,0,0,0,0,0,7,0,,,,,2020-04-27 21:16:06
1581336000000,0,7,17,0,0,0,0,0,0,7,0,,,,,2020-04-27 21:16:06
1581422400000,0,7,18,0,0,0,0,0,0,7,0,,,,,2020-04-27 21:16:06
1581508800000,0,7,19,1,1,0,0,0,0,6,0,,,,,2020-04-27 21:16:06
1581595200000,0,7,20,1,0,0,0,0,0,6,0,,,,,2020-04-27 21:16:06
1581681600000,1,8,21,1,0,0,0,0,0,7,1,,,,,2020-04-27 21:16:06
1581768000000,0,8,22,1,0,0,0,0,0,7,0,,,,,2020-04-27 21:16:06
1581854400000,0,8,23,1,0,0,0,0,0,7,0,,,,,2020-04-27 21:16:06
1581940800000,0,8,24,1,0,0,0,0,0,7,0,,,,,2020-04-27 21:16:06
1582027200000,0,8,25,1,0,0,0,0,0,7,0,,,,,2020-04-27 21:16:06
1582113600000,0,8,26,2,1,0,0,0,0,6,0,,,,,2020-04-27 21:16:06
1582200000000,1,9,27,3,1,0,0,0,0,6,1,,,,,2020-04-27 21:16:06
1582286400000,0,9,28,4,1,0,0,0,0,5,0,,,,,2020-04-27 21:16:06
1582372800000,0,9,29,4,0,0,0,0,0,5,0,,,,,2020-04-27 21:16:06
1582459200000,1,10,30,4,0,0,0,0,0,6,1,,,,,2020-04-27 21:16:06
1582545600000,1,11,31,4,0,0,0,0,0,7,1,,,,,2020-04-27 21:16:06
1582632000000,0,11,32,7,3,0,0,0,0,4,-3,,,,,2020-04-27 21:16:06
1582718400000,1,12,33,7,0,0,0,0,0,5,1,,,,,2020-04-27 21:16:06
1582804800000,2,14,34,7,0,0,0,0,0,7,2,,,,,2020-04-27 21:16:06
1582891200000,2,16,35,7,0,0,0,0,0,9,2,,,,,2020-04-27 21:16:06
1582977600000,4,20,36,7,0,0,0,0,0,13,4,,,,,2020-04-27 21:16:06
1583064000000,4,24,37,7,0,0,0,0,0,17,4,,,,,2020-04-27 21:16:06
1583150400000,0,24,38,7,0,0,0,0,0,17,0,,,,,2020-04-27 21:16:06
1583236800000,9,33,39,7,0,0,0,0,0,26,9,,,,,2020-04-27 21:16:06
1583323200000,1,34,40,7,0,0,0,0,0,27,1,,,,,2020-04-27 21:16:06
1583409600000,12,46,41,8,1,0,0,0,0,38,11,,,,,2020-04-27 21:16:06
1583496000000,8,54,42,8,0,0,0,0,0,46,8,,,,,2020-04-27 21:16:06
1583582400000,6,60,43,8,0,0,0,0,0,52,6,,,,,2020-04-27 21:16:06
1583668800000,7,67,44,8,0,1,1,0,0,58,7,,,,,2020-04-27 21:16:06
1583755200000,19,86,45,9,1,1,0,0,0,76,18,,,,,2020-04-27 21:16:06
1583841600000,9,95,46,9,0,1,0,0,0,85,9,,,,,2020-04-27 21:16:06
1583928000000,21,116,47,9,0,2,1,0,0,105,20,,,,,2020-04-27 21:16:06
1584014400000,40,156,48,9,0,2,0,0,0,145,40,,,,,2020-04-27 21:16:06
1584100800000,42,198,49,10,1,2,0,0,0,186,41,,,,,2020-04-27 21:16:06
1584187200000,59,257,50,10,0,2,0,0,0,245,59,,,,,2020-04-27 21:16:06
1584273600000,84,341,51,10,0,2,0,23752,23752,329,84,,,,,2020-04-27 21:16:06
1584360000000,100,441,52,10,0,5,3,37878,14126,426,97,,,,,2020-04-27 21:16:06
1584446400000,156,597,53,10,0,8,3,43611,5733,579,153,,,,,2020-04-27 21:16:06
1584532800000,130,727,54,11,1,9,1,51436,7825,707,128,,,,,2020-04-27 21:16:06
1584619200000,146,873,55,13,2,12,3,59670,8234,848,141,,,,,2020-04-27 21:16:06
1584705600000,214,1087,56,15,2,13,1,78525,18855,1059,211,,,,,2020-04-27 21:16:06
1584792000000,244,1331,57,16,1,18,5,91741,13216,1297,238,,,,,2020-04-27 21:16:06
1584878400000,140,1471,58,18,2,21,3,106162,14421,1432,135,,,,,2020-04-27 21:16:06
1584964800000,620,2091,59,112,94,24,3,114205,8043,1955,523,,,,,2020-04-27 21:16:06
1585051200000,728,2819,60,186,74,27,3,124345,10140,2606,651,,,,,2020-04-27 21:16:06
1585137600000,590,3409,61,197,11,35,8,152135,27790,3177,571,,,,,2020-04-27 21:16:06
1585224000000,634,4043,62,228,31,39,4,166788,14653,3776,599,,,,,2020-04-27 21:16:06
1585310400000,714,4757,63,354,126,55,16,180746,13958,4348,572,,,,,2020-04-27 21:16:06
1585396800000,898,5655,64,501,147,60,5,202458,21712,5093,745,,,,,2020-04-27 21:16:06
1585483200000,665,6320,65,585,84,62,2,219772,17314,5669,576,,,,,2020-04-27 21:16:06
1585569600000,1128,7448,66,1114,529,89,27,233949,14177,6244,575,,,,,2020-04-27 21:16:06
1585656000000,1143,8591,67,1297,183,101,12,250628,16679,7168,924,,,,,2020-04-27 21:16:06
1585742400000,1140,9731,68,1667,370,111,10,268290,17662,8378,1211,,,,,2020-04-27 21:16:06
1585828800000,1552,11283,69,1971,304,138,27,286155,17865,9637,1259,,,,,2020-04-27 21:16:06
1585915200000,1266,12549,70,2323,352,187,49,307904,21749,10434,799,,,,,2020-04-27 21:16:06
1586001600000,1469,14018,71,2735,412,233,46,324793,16889,11402,968,,,,,2020-04-27 21:16:06
1586088000000,1494,15512,72,3100,365,280,47,336472,11679,12513,1111,,,,,2020-04-27 21:16:06
1586174400000,1155,16667,73,3616,516,323,43,349677,13205,13198,685,,,,,2020-04-27 21:16:06
1586260800000,1230,17897,74,4050,434,381,58,360896,11219,14099,902,,,,,2020-04-27 21:16:06
1586347200000,1394,19291,75,4653,603,435,54,374741,13845,14732,633,,,,,2020-04-27 21:16:06
1586433600000,1474,20765,76,5039,386,505,70,386687,11946,15221,1055,1765,1765,789,789,2020-04-27 21:16:06
1586520000000,1383,22148,79,5905,866,569,64,403747,16069,15674,453,1862,97,777,-12,2020-04-27 21:16:06
1586606400000,1170,23318,80,6663,758,653,84,416439,12683,16002,328,1928,66,796,19,2020-04-27 21:16:06
1586692800000,1065,24383,81,7185,522,717,64,430667,14228,16481,479,2024,96,786,-10,2020-04-27 21:16:06
1586779200000,1297,25680,83,7771,586,780,63,447827,17160,17129,648,2105,81,807,21,2020-04-27 21:16:06
1586865600000,1383,27063,84,8247,476,903,123,467637,19810,17913,784,2199,94,591,-216,2020-04-27 21:16:06
1586952000000,1316,28379,85,8992,745,1010,107,484574,16937,18377,464,2060,-139,580,-11,2020-04-27 21:16:06
1587038400000,1727,30106,86,9742,750,1195,185,505643,21069,19169,792,2024,-36,541,-39,2020-04-27 21:16:06
1587124800000,1821,31927,87,10556,814,1310,115,528797,23154,20061,892,2120,96,533,-8,2020-04-27 21:16:06
1587211200000,1456,33383,88,11220,664,1470,160,550361,21564,20693,632,2164,44,592,59,2020-04-27 21:16:06
1587297600000,1673,35056,89,11856,636,1587,117,572037,21676,21613,920,2117,-47,514,-78,2020-04-27 21:16:06
1587384000000,1775,36831,91,12599,743,1690,103,594747,22710,22542,929,2175,58,524,10,2020-04-27 21:16:06
1587470400000,1591,38422,92,13201,602,1834,144,614340,19593,23387,845,2272,97,531,7,2020-04-27 21:16:06
1587556800000,1768,40190,93,13999,798,1974,140,640292,25952,24217,830,2362,90,516,-15,2020-04-27 21:16:06
1587643200000,1920,42110,94,14774,775,2147,173,663423,23131,25189,972,2506,144,512,-4,2020-04-27 21:16:06
1587729600000,1778,43888,95,15554,780,2302,155,687931,24508,26032,843,2574,68,540,28,2020-04-27 21:16:06
1587816000000,1466,45354,96,16438,884,2465,163,711248,23317,26451,419,2637,63,530,-10,2020-04-27 21:16:06
1587902400000,1541,46895,97,17334,896,2560,95,734824,23576,27001,550,2662,25,537,7,2020-04-27 21:16:06
1587988800000,1597,48500,98,18281,947,2707,147,762226,27402,27512,503,2704,42,519,-18,2020-04-27 21:16:06
